a,b,c,d,SMILES
3337,0.682,0.565,9.367,COC1c2ccc(C)cc2CC1N(C)c1nc(N)n2nc(-c3ccco3)nc2n1
3338,0.752,0.469,7.83,C#COCc1ccc(C)cc1CCN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
3339,0.719,0.322,8.251,C#COCc1ccc(C)cc1CCN(C)c1nc(N=C)n2nc(-c3ccco3)nc2n1
3340,0.679,0.329,7.872,C=Nc1nc(N(C)CCc2cc(C(O)NC)ccc2C)nc2nc(-c3ccco3)nn12
3341,0.71,0.459,8.264,CNC(O)c1ccc(C)c(CCN(C)c2ncn3nc(-c4ccco4)nc3n2)c1
3342,0.786,0.564,8.288,Cc1ccc(C#N)c(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
3343,0.623,0.6,8.458,Cc1ccc(C)c(CC2Nc3nc(nc4nc(-c5ccco5)nn34)N2C)c1
3344,0.538,0.589,9.023,Cc1c2cccc1C(C1Nc3nc(nc4nc(-c5ccco5)nn34)N1C)C2
3345,0.53,0.578,9.328,CCc1ccc2c(C)c1CC2C1Nc2nc(nc3nc(-c4ccco4)nn23)N1C
3346,0.524,0.549,9.167,Cc1c2ccc(CN)c1CC2C1Nc2nc(nc3nc(-c4ccco4)nn23)N1C
3347,0.766,0.542,8.285,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4occ(C)c4N)nc3n2)c1
3348,0.603,0.544,8.278,Cc1cccc(CC(C)N2C=Nc3nc2nc2nc(-c4cc(C)co4)nn32)c1
3349,0.507,0.671,7.809,N=C(CN1C=Nc2nc1nc1nc(-c3ccco3)nn21)C1=C(O)C2=CCC1C2
3350,0.477,0.545,7.726,Cc1coc(-c2nc3nc4nc(n3n2)N=CN4C(O)C2NCc3cccc2c3)c1
3351,0.649,0.519,8.249,CCc1ccc(CCN2C=Nc3nc2nc2nc(-c4cc(C)co4)nn32)cc1C
3352,0.731,0.419,8.504,Cc1cccc(CCN(C=N)c2ncn3nc(-c4cc(C)co4)nc3n2)c1
3353,0.782,0.535,8.056,Cc1coc(-c2nc3nc(N(C)CC(=O)c4ccccc4)nc(N)n3n2)c1
3354,0.657,0.535,7.886,Cc1cc(CCN2C=Nc3nc2nc2nc(-c4cc(C)c(C)o4)nn32)ccc1N
3356,0.791,0.571,8.384,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4cc(C)c(C)o4)nc3n2)c1
3357,0.661,0.506,8.62,CCc1cccc2c1CN(c1nc(N=N)n3nc(-c4cc(C)co4)nc3n1)CC2C
3358,0.584,0.587,8.004,Cc1coc(-c2nc3nc(N(C)CC4C=Cc5cccc4c5)nc(N)n3n2)c1
3359,0.677,0.492,8.228,Cc1cccc(C(C)CN(C)c2nc(N=N)n3nc(-c4cc(C)co4)nc3n2)c1
3361,0.605,0.585,8.148,Cc1coc(-c2nc3nc(N(C)CC4Cc5ccc4cc5C)nc(N)n3n2)c1
3363,0.575,0.588,8.537,Cc1coc(-c2nc3nc(N(C)C4=Cc5cccc(c5)C4C)nc(N)n3n2)c1
3364,0.704,0.537,8.72,CNc1nc(N(C)CC(C)c2cccc(C)c2)nc2nc(-c3cc(C)co3)nn12
3365,0.683,0.586,7.987,Cc1cccc(C2CN(c3nc(N)n4nc(-c5cc(C)co5)nc4n3)C=N2)c1
3366,0.578,0.443,7.966,Cc1coc(-c2nc3nc4nc(n3n2)NC(=N)N4CC(C)c2ccc(N)c(C)c2)c1
3367,0.71,0.536,8.767,CCC(CN(C)c1nc(N)n2nc(-c3cc(C)co3)nc2n1)c1cccc(C)c1
3368,0.701,0.554,8.229,Cc1cccc(C(C)CN(C)c2nc(N)n3nc(-c4cc(C#N)co4)nc3n2)c1
3369,0.552,0.732,8.055,Cc1coc(-c2nc3nc(N(C)CC(C)C4=CC5=CC=C4C5)nc(N)n3n2)c1
3370,0.691,0.526,9.16,C#Cc1cccc(C(C)CN(C)c2nc(N)n3nc(-c4cc(C)co4)nc3n2)c1
3371,0.642,0.385,7.955,C#Cc1cccc(C(C)C(O)N(C)c2nc(N)n3nc(-c4cc(C)co4)nc3n2)c1
3374,0.741,0.512,8.242,C=Nc1nc(N2CCc3cc(C)ccc3C2)nc2nc(-c3cc(C)co3)nn12
3375,0.713,0.537,9.144,CCc1cccc(C(C)CN(C)c2nc(N)n3nc(-c4cc(C)co4)nc3n2)c1
3377,0.715,0.31,8.046,Cc1coc(-c2nc3nc(N(C)C#Cc4cc(C)ccc4N)nc(N)n3n2)c1
3379,0.719,0.278,7.431,Cc1coc(-c2nc3nc(N(C=N)CCc4cccc(C=O)c4)nc(N)n3n2)c1
3380,0.606,0.586,8.167,Cc1coc(-c2nc3nc(N4Cc5ccc6cc5C(C6)C4)nc(N)n3n2)c1
3381,0.606,0.555,8.091,Cc1coc(-c2nc3nc(N(C)CC4Cc5cc4ccc5O)nc(N)n3n2)c1
3382,0.587,0.459,8.645,CN(C(=O)C1c2ccc(O)c(c2)C1O)c1nc(N)n2nc(-c3ccco3)nc2n1
3383,0.57,0.347,7.35,CN(C(=O)C1c2cc(c(O)cc2N)C1O)c1nc(N)n2nc(-c3ccco3)nc2n1
3384,0.594,0.563,8.553,CC1=NC2CN(c3nc(N)n4nc(-c5cc(C)co5)nc4n3)Cc3ccc1cc32
3385,0.722,0.422,8.277,Cc1cccc(CCN(C=C(O)O)c2ncn3nc(-c4ccc(O)o4)nc3n2)c1
3386,0.605,0.559,7.89,Cc1c(O)c2cc(c1O)C(N(C)c1nc(C)n3nc(-c4ccco4)nc3n1)C2
3387,0.701,0.38,7.983,C=CN(CCc1cc(N)cc(C=C=O)c1)c1ncn2nc(-c3ccco3)nc2n1
3389,0.747,0.541,8.546,C=C(N)N(CCc1cccc(C)c1)c1nc(C)n2nc(-c3cc(C)co3)nc2n1
3391,0.62,0.567,8.25,Cc1cc2cc(c1)C(N(C)c1nc(C)n3nc(-c4ccco4)nc3n1)C2
3392,0.616,0.599,8.297,Cc1cc2cc(c1O)CC2N(C)c1nc(C)n2nc(-c3ccco3)nc2n1
3393,0.806,0.504,8.023,Cc1cccc(C(=O)CN(C)c2nc(C)n3nc(-c4ccco4)nc3n2)c1
3394,0.688,0.518,7.941,Cc1coc(-c2nc3nc(N(C)C(C)Cc4c(O)ccc(C)c4C)nc(N)n3n2)c1
3395,0.761,0.459,8.88,Cc1c(CCO)c(O)cc2c1CCN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
3397,0.687,0.486,8.185,CCN(c1nc(N)n2nc(-c3cc(C)co3)nc2n1)C(C)Cc1c(O)ccc(C)c1C
3398,0.745,0.557,8.46,Cc1ccc(O)c(C=CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
3399,0.767,0.443,9.222,Cc1c(CO)ccc(O)c1CCN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
3401,0.788,0.579,8.356,Cc1cccc(CC(=O)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
3403,0.612,0.555,7.944,CCc1cc2cc(c1C)CC2N(C)c1ncn2nc(-c3ccco3)nc2n1
3405,0.72,0.488,7.764,Cc1coc(-c2nc3nc(N(C)CCc4cccc(C=C=O)c4C)nc(N)n3n2)c1
3406,0.533,0.522,8.433,CN1c2nc(n3nc(-c4ccco4)nc3n2)NC1C1Cc2cc1ccc2N
3407,0.716,0.461,8.889,Cc1c(C=C=O)cccc1CCN(C)c1nc(N)n2nc(-c3occc3O)nc2n1
3408,0.737,0.516,8.101,Cc1coc(-c2nc3nc(N4CCc5c(ccc(CC=O)c5C)C4)nc(N)n3n2)c1
3409,0.72,0.459,8.292,COCc1cccc2c1CN(c1nc(N)n3nc(-c4occc4O)nc3n1)CC2=N
3410,0.761,0.565,9.033,COCc1cccc2c1CN(c1nc(N)n3nc(-c4cc(C)co4)nc3n1)CC2
3411,0.589,0.57,8.352,C=Cc1cc2cc3c1CN(c1ncn4nc(-c5ccco5)nc4n1)C2C3
3413,0.769,0.471,8.767,CN(CCc1cccc(COC#N)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
3414,0.692,0.552,7.915,Cc1cccc(C(=O)CN2CNc3nc2nc2nc(-c4ccco4)nn32)c1
3415,0.782,0.533,7.641,COc1cc(-c2nc3nc(N(C)CCc4cccc(C)c4)nc(N)n3n2)oc1C
3416,0.735,0.448,7.074,N#Cc1coc(-c2nc3nc(N4CCc5cccc(CN)c5C4)nc(N)n3n2)c1O
3417,0.759,0.575,8.049,Cc1coc(-c2nc3nc(N4CCc5c(C)ccc(C)c5C4)nc(N)n3n2)c1
3418,0.761,0.519,7.532,COc1cc(-c2nc3nc(N4CCc5cccc(CN)c5C4)nc(N)n3n2)oc1C
3419,0.551,0.516,7.96,O=Cc1cc2cc(c1O)CC2N1CNc2nc1nc1nc(-c3ccco3)nn21
3420,0.65,0.466,8.03,Cc1cccc(CCN2C=Nc3nc2nc2nc(-c4cc5occc5o4)nn32)c1
3421,0.63,0.548,7.987,C#Cc1cccc(CCN2C=Nc3nc2nc2nc(-c4cc(O)co4)nn32)c1
3422,0.73,0.492,8.443,C=C(O)Oc1coc(-c2nc3nc(N4CCc5cccc(C)c5C4)nc(N)n3n2)c1
3423,0.588,0.449,8.977,CN(CC1Cc2cc1ccc2N)c1nc(N)n2nc(-c3cc(O)co3)nc2n1
3424,0.553,0.725,7.669,CN(C(=O)C1C=C2C=C1C=COC2)c1nc(N)n2nc(-c3ccco3)nc2n1
3425,0.692,0.474,9.325,CCc1ccc2c(c1)C(N)CN(c1nc(N)n3nc(-c4cc(O)co4)nc3n1)C2
3426,0.653,0.44,7.766,CC1CN(c2nc(N)n3nc(-c4cc(O)co4)nc3n2)Cc2c(CC=N)cccc21
3427,0.672,0.251,8.205,CN(CC(c1cccc(CO)c1)C(N)N)c1nc(N)n2nc(-c3cc(O)co3)nc2n1
3428,0.628,0.528,7.628,C=CC#Cc1cc(CCN2C=Nc3nc2nc2nc(-c4ccco4)nn32)ccc1O
3429,0.785,0.539,7.8,C=Nc1nc(NCCc2cccc(C)c2)nc2nc(-c3ccco3)nn12
3430,0.509,0.727,7.667,CC1=C2C=CC(=C1)C2CN1C=Nc2nc1nc1nc(-c3ccco3)nn21
3431,0.8,0.588,7.955,Cc1cccc(CC(=O)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
3432,0.767,0.33,7.697,CCc1cc(N)c(O)c(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
3434,0.758,0.33,7.611,CCc1cc(N)c(O)c(CCN(C)c2nc(O)n3nc(-c4ccco4)nc3n2)c1
3436,0.699,0.399,8.911,C=CC(Cc1cc(C)cc(N)c1)N(C)c1nc(C)n2nc(-c3ccco3)nc2n1
3437,0.768,0.379,7.705,CCc1cc(N)c(O)c(CCN(C)c2nc(C)n3nc(-c4ccco4)nc3n2)c1
3438,0.714,0.391,7.834,CN(CCc1cc(N)cc(C(N)CO)c1)c1ncn2nc(-c3ccco3)nc2n1
3440,0.673,0.417,7.852,CC1CN(c2ncn3nc(-c4ccco4)nc3n2)Cc2c(N)cc(C=N)cc21
3443,0.609,0.569,8.352,CCc1cc2cc3c1CN(c1ncn4nc(-c5ccco5)nc4n1)C2C3
3444,0.708,0.243,8.433,CC(NN)c1cc(N)cc(CCN(C)c2ncn3nc(-c4ccco4)nc3n2)c1
3445,0.788,0.544,7.997,Cc1cc(N)cc(CCN(C)c2nc(C)n3nc(-c4ccco4)nc3n2)c1
3446,0.552,0.735,7.318,CN(c1ncn2nc(-c3ccco3)nc2n1)C1CC2=C3CC(=C2)C=C31
3447,0.749,0.53,8.139,Cc1cc(N)cc(C=CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
3449,0.784,0.575,7.842,Cc1ccc(-c2nc3nc(N4CCc5c(C)ccc(C)c5C4)nc(N)n3n2)o1
3450,0.79,0.567,7.858,Cc1ccc(-c2nc3nc(N4CCc5cc(C#N)ccc5C4)nc(N)n3n2)o1
3451,0.56,0.548,8.485,Cc1cc2cc(c1)C(N1C=Nc3nc1nc1nc(-c4ccc(C)o4)nn31)C2
3452,0.753,0.545,7.637,Cc1cc(C)c(-c2nc3nc(N4CCc5cc(C#N)c(C)cc5C4)nc(N)n3n2)o1
3453,0.765,0.557,7.613,Cc1cc(C)c(-c2nc3nc(N4CCc5cc(C#N)ccc5C4)nc(N)n3n2)o1
3455,0.704,0.534,8.671,Cc1ccc2c(c1)C(O)CN(c1nc(N)n3nc(-c4oc(C)cc4C)nc3n1)C2
3456,0.75,0.374,9.079,CN(C(=O)Cc1cccc(CCN)c1)c1nc(N)n2nc(-c3ccc(C=N)o3)nc2n1
3457,0.768,0.363,6.889,Cc1ccc(-c2nc3nc(N(CN)C(=O)Cc4cccc(CCN)c4)nc(N)n3n2)o1
3459,0.763,0.443,8.574,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4cc(O)c(CO)o4)nc3n2)c1
3460,0.713,0.257,8.929,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4cc(O)c(CC=N)o4)nc3n2)c1N
3461,0.682,0.425,7.407,Cc1ccc2c(c1)CC(O)N(c1nc(NON)n3nc(-c4ccc(C)o4)nc3n1)C2
3463,0.708,0.49,8.734,C=CCNc1nc(N2Cc3ccc(C)cc3CC2O)nc2nc(-c3ccco3)nn12
3464,0.763,0.537,8.762,Cc1ccc2c(c1)CCN(c1nc(N)n3nc(-c4occc4O)nc3n1)C2=O
3467,0.778,0.575,9.339,Cc1ccc2c(c1)CCN(c1nc(N)n3nc(-c4oc(C)cc4C)nc3n1)C2
3468,0.711,0.419,8.252,CCC(NC)N(CCc1cccc(C)c1)c1nc(N)n2nc(-c3ccc(C)o3)nc2n1
3469,0.696,0.378,8.359,CCc1cc(N)cc(CC(N)N(C)c2ncn3nc(-c4ccc(C)o4)nc3n2)c1
3470,0.664,0.611,7.373,Cc1cccc(C=CN2CNc3nc2nc2nc(-c4ccco4)nn32)c1
3471,0.635,0.593,8.031,Nc1nc(N2Cc3ccc4cc3C(C4)C2)nc2nc(-c3ccco3)nn12
3472,0.613,0.567,8.479,Cc1cc2cc(c1)C(N(C)c1ncn3nc(-c4ccc(C)o4)nc3n1)C2
3473,0.661,0.587,8.519,Cc1ccc(O)c(CC2=Nc3nc(nc4nc(-c5ccco5)nn34)N2C)c1C
3474,0.77,0.48,8.401,CCc1cc(N)cc(CCN(C)c2nc(O)n3nc(-c4ccc(C)o4)nc3n2)c1
3475,0.758,0.451,7.429,C=Cc1ccc(-c2nc3nc(N(C)CCc4cc(N)cc(CC)c4)nc(N)n3n2)o1
3476,0.759,0.392,8.612,Cc1c(CN)cccc1CCN(CN)c1nc(N)n2nc(-c3ccco3)nc2n1
3477,0.727,0.359,7.905,C=Cc1ccc(-c2nc3nc(N(C=N)CCc4cccc(C)c4C)nc(N)n3n2)o1
3478,0.742,0.419,7.958,C=Cc1ccc(-c2nc3nc(N(CN)CCc4cccc(CC)c4C)nc(N)n3n2)o1
3479,0.777,0.511,7.845,Cc1ccc(-c2nc3nc(N(C)CCc4cccc(CN)c4C)nc(N)n3n2)o1
3483,0.725,0.73,7.404,C=C(CCN(C)c1nc(N)n2nc(-c3ccco3)nc2n1)C1=CC=CC1
3486,0.73,0.557,8.295,Cc1cccc(C=CN(C)c2nc(N)n3nc(-c4occ(C)c4N)nc3n2)c1
3489,0.571,0.534,9,C=CN(CC1c2cc(ccc2C)C1O)c1nc(N)n2nc(-c3ccco3)nc2n1
3491,0.601,0.554,8.259,Cc1ccc2cc1C(CN(C)c1nc(N)n3nc(-c4ccco4)nc3n1)C2O
3492,0.738,0.332,7.424,Cc1ccc(CO)cc1CCN(C)c1nc(NO)n2nc(-c3occc3O)nc2n1
3493,0.582,0.461,7.592,Cc1ccc2cc1C(CN(C)c1nc(N)n3nc(-c4occc4O)nc3n1)N=C2O
3494,0.539,0.416,7.87,C=CN(CC1c2cc(ccc2C=N)C1O)c1nc(N)n2nc(-c3ccco3)nc2n1
3496,0.739,0.482,8.574,CCc1cc(O)c2c(c1)C(=N)CN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
3498,0.708,0.514,7.937,C#Cc1coc(-c2nc3nc(N4CC(=C)c5cc(C#N)ccc5C4)nc(N)n3n2)c1
3499,0.759,0.57,7.978,C=C1CN(c2nc(N)n3nc(-c4ccco4)nc3n2)Cc2ccc(C#N)cc21
3500,0.584,0.472,9.032,Cc1cc2cc(c1O)C(O)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
3501,0.562,0.346,8.389,Cc1ccc2cc1C(CN(C=N)c1nc(N)n3nc(-c4ccco4)nc3n1)C2O
3503,0.551,0.477,7.209,Cc1ccc2cc1C(CN(C=C=O)c1nc(N)n3nc(-c4ccco4)nc3n1)C2O
3504,0.702,0.254,7.258,CN(C=Cc1cc(N)cc(C(O)=C=O)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
3505,0.56,0.586,7.717,Cc1cc2cc(c1O)CC2N1C=Nc2nc1nc1nc(-c3ccco3)nn21
3506,0.661,0.585,8.118,Cc1ccc(O)c(CCN2C=Nc3nc2nc2nc(-c4ccco4)nn32)c1C
3507,0.635,0.514,7.733,C#Cc1coc(-c2nc3nc4nc(n3n2)N=CN4CCc2cccc(C)c2)c1
3509,0.757,0.528,8.655,CCN(CCc1cccc2c1CCC2)c1nc(N)n2nc(-c3cc(C)co3)nc2n1
3510,0.752,0.531,8.333,Cc1coc(-c2nc3nc(N(C)CCc4c(O)ccc(C)c4C)nc(N)n3n2)c1
3512,0.737,0.401,8.72,CC(=CO)N(CCc1c(O)ccc(C)c1C)c1nc(N)n2nc(-c3ccco3)nc2n1
3513,0.771,0.536,8.702,Cc1ccc(O)c(CC(=O)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
3518,0.767,0.525,7.253,Cc1ccc(-c2nc3nc(N(C)C(=O)Cc4c(O)ccc(C)c4C)nc(N)n3n2)o1
3519,0.656,0.508,8.139,Cc1c2cccc1C(CN(CN)c1nc(N)n3nc(-c4ccco4)nc3n1)=C2
3520,0.778,0.513,9.21,CCN(CCc1c(O)ccc(C)c1C)c1nc(N)n2nc(-c3ccco3)nc2n1
3521,0.596,0.478,7.869,Cc1c2cc(N)c(c1CC(C)N(C)c1nc(N)n3nc(-c4ccco4)nc3n1)OC2
3522,0.694,0.459,7.524,Cc1ccc(O)c(CC(C=O)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
3523,0.702,0.43,9.161,Cc1ccc(O)c(CC(N)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
3526,0.786,0.591,7.663,Cc1cc(O)cc(CCN(C)c2ncn3nc(-c4ccco4)nc3n2)c1
3527,0.743,0.551,7.679,Cc1cccc(C(C)CN(C)c2ncn3nc(-c4ccco4)nc3n2)c1
3529,0.528,0.548,7.308,Cc1cc2cc(c1)C(C)C(N1CNc3nc1nc1nc(-c4ccco4)nn31)=N2
3530,0.632,0.715,7.804,CN(CCC1=CC2=CC=C1C2)c1ncn2nc(-c3ccco3)nc2n1
3533,0.77,0.521,8.498,CN(C(=O)Cc1ccc(O)c(C#N)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
3539,0.794,0.551,7.738,CCc1ccc(C)cc1CCN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
3542,0.775,0.499,8.714,CN(CCc1cc(C#N)ccc1CO)c1nc(N)n2nc(-c3ccco3)nc2n1
3543,0.716,0.388,8.083,CCc1ccc(C(N)O)cc1CCN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
3544,0.722,0.412,9.189,Cc1ccc(C(N)O)cc1CCN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
3545,0.581,0.652,8.013,CN(CC(=O)C1=C2C=CC(=C1)C2O)c1nc(N)n2nc(-c3ccco3)nc2n1
3549,0.773,0.555,9.153,Cc1ccc2c(c1)CCN(c1nc(N)n3nc(-c4occc4O)nc3n1)C2
3551,0.758,0.451,8.366,CN(CCc1c(O)ccc(C#N)c1O)c1nc(N)n2nc(-c3ccco3)nc2n1
3554,0.789,0.555,9.168,Cc1cc2c(cc1O)CN(c1nc(N)n3nc(-c4ccco4)nc3n1)CC2
3555,0.579,0.746,6.977,CC(CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1)C1=CC2=CC=C1C2
3556,0.792,0.537,8.048,Cc1cc2c(cc1C(=O)O)CCN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
3557,0.695,0.424,8.691,N=CC(N)Cc1cccc2c1CN(c1nc(N)n3nc(-c4ccco4)nc3n1)CC2
3558,0.694,0.467,8.681,CC(N)Cc1cccc2c1CN(c1nc(N)n3nc(-c4ccco4)nc3n1)C(=N)C2
3560,0.692,0.457,8.823,CC(N)Cc1cccc2c1CN(c1nc(N)n3nc(-c4cc(N)co4)nc3n1)CC2
3561,0.778,0.555,8.73,CCc1cccc(CC(=O)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
3562,0.692,0.412,8.273,C=CN(CCc1cccc(CC=O)c1C)c1nc(N)n2nc(-c3cc(N)co3)nc2n1
3564,0.788,0.501,7.705,CCc1cccc(CCNc2nc(N=O)n3nc(-c4ccco4)nc3n2)c1
3566,0.785,0.544,9.128,CCCCc1ccc2c(c1C)CCN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
3567,0.534,0.701,9.368,CC1=C2CC(=C1)C=C2C1CN(c2nc(N)n3nc(-c4cc(C)co4)nc3n2)CN1
3568,0.758,0.527,9.124,C#CCCc1ccc2c(c1C)CCN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
3569,0.765,0.491,9.054,CC(=O)c1c(O)cc2c(c1C)CCN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
3571,0.616,0.585,7.897,CCc1c2ccc(c1C)CC2N(C)c1nc(N)n2nc(-c3ccco3)nc2n1
3572,0.742,0.439,8.745,C=CCc1cccc(CCN(C)c2nc(N)n3nc(-c4cc(O)c(C)o4)nc3n2)c1C
3575,0.589,0.572,8.504,CCc1c2ccc(c1C)CC2N(C)c1nc(N)n2nc(-c3cc(C)co3)nc2n1
3576,0.728,0.53,7.818,C=C1CN(c2nc(N)n3nc(-c4ccco4)nc3n2)Cc2c(C)ccc(N=O)c21
3579,0.764,0.514,7.953,CCc1c(O)ccc(CC(=O)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
3580,0.737,0.254,7.286,C=C(C(=O)c1cc(O)cc(C)c1O)N(C)c1nc(N)n2nc(-c3ccco3)nc2n1
3582,0.738,0.394,7.625,Cc1nc(N(C)CCc2cc(N)cc(C=C=O)c2)nc2nc(-c3ccco3)nn12
3584,0.714,0.513,8.812,CN(C=Cc1cc(N)c2c(c1)CC=C2)c1nc(N)n2nc(-c3ccco3)nc2n1
3586,0.748,0.509,8.501,CCc1cc(N)cc(C=CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
3587,0.766,0.517,8.188,C=Cc1cc(N)cc(CCN(C)c2nc(C)n3nc(-c4ccco4)nc3n2)c1
3588,0.782,0.526,8.612,CCc1cc(N)cc(CCN(C)c2ncn3nc(-c4ccco4)nc3n2)c1
3589,0.768,0.519,8.354,CCc1cc(N)cc(CC(=O)N(C)c2ncn3nc(-c4ccc(C)o4)nc3n2)c1
3590,0.769,0.436,7.858,CCc1cc(N)cc(CCN(CCN)c2ncn3nc(-c4ccco4)nc3n2)c1
3591,0.774,0.489,7.995,CCc1cc(N)cc(CC(=O)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
3597,0.747,0.492,7.546,Nc1ccc(-c2nc3nc(N4CCc5cccc(CC=O)c5C4)nc(N)n3n2)o1
3598,0.685,0.517,8.189,Cc1coc(-c2nc3nc(N4CCc5cccc(C(C)C=O)c5C4)nc(N)n3n2)c1
3599,0.745,0.527,7.881,Cc1coc(-c2nc3nc(N4CCc5cccc(CC=O)c5C4)nc(N)n3n2)c1
3600,0.76,0.558,9.195,CCc1cccc2c1CN(c1nc(N)n3nc(-c4occc4O)nc3n1)CC2
3607,0.78,0.393,8.735,CN(CCc1ccc(N)c(CCO)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
3608,0.729,0.556,8.13,CCc1ccc2c(c1)CCN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2O
3609,0.787,0.444,8.412,CNc1ccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)cc1C(C)=O
3611,0.619,0.296,8.565,C=Nc1nc(N(C)CC2=CCc3cc2cc(N)c3O)nc2nc(-c3ccco3)nn12
3613,0.755,0.39,9.184,Cc1ccc(C#CN)cc1CCN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
3615,0.588,0.562,8.399,CCc1cc2c3c(c1)C(CN(c1nc(N)n4nc(-c5ccco5)nc4n1)C3)N2
3618,0.736,0.512,9.08,CCc1cccc(C(N)CN(C)c2nc(N)n3nc(-c4ccc(C)o4)nc3n2)c1
3623,0.636,0.57,7.525,CN(CCc1cc2cc(c1)N=CC2)c1nc(N)n2nc(-c3ccco3)nc2n1
3624,0.788,0.572,9.371,CCCc1cccc2c1CN(c1nc(N)n3nc(-c4ccc(C)o4)nc3n1)CC2
3626,0.778,0.494,7.533,CCc1cc(N)cc(CCN(CC)c2ncn3nc(-c4ccco4)nc3n2)c1
3627,0.782,0.559,8.585,CCc1ccc2c(c1C)CCN(c1ncn3nc(-c4ccco4)nc3n1)C2
3635,0.705,0.445,9.226,CCc1cccc(C(N)CN(C)c2nc(N)n3nc(-c4cc(O)co4)nc3n2)c1
3637,0.696,0.549,8.948,CCc1cccc(C2CN(c3nc(N)n4nc(-c5ccco5)nc4n3)C=CN2)c1
3638,0.617,0.578,8.848,CCc1cccc(C2CN3C(=N2)Nc2nc3nc3nc(-c4ccc(C)o4)nn23)c1
3642,0.677,0.469,8.79,CCc1cc(O)cc(C2CN(c3nc(N)n4nc(-c5ccco5)nc4n3)C=CN2)c1
3643,0.694,0.466,8.948,CCc1cccc(C2CN(c3nc(N)n4nc(-c5ccco5)nc4n3)C=C(N)N2)c1
3644,0.662,0.469,9.216,CCc1cccc(C2CN(c3nc(N)n4nc(-c5cc(O)co5)nc4n3)C=CN2)c1
3649,0.692,0.536,9.475,CCc1cccc(C2CN(c3nc(N)n4nc(-c5ccc(C)o5)nc4n3)C=CN2)c1
3650,0.733,0.482,9.052,CCc1cccc(C(CN(C)c2nc(N)n3nc(-c4ccc(C)o4)nc3n2)NC)c1
3651,0.803,0.551,8.358,CCc1cccc(CCN(C)c2nc(N)n3nc(-c4ccc(C)o4)nc3n2)c1
3653,0.799,0.516,8.794,CCc1cccc(CCN(CC)c2nc(N)n3nc(-c4ccc(C)o4)nc3n2)c1
3659,0.704,0.421,7.313,Cc1ccc(-c2nc3nc(N(C)CC(N)c4cccc(C=N)c4)nc(N)n3n2)o1
3662,0.605,0.535,8.846,CCc1cc2cc(c1)C(CN(C)c1nc(N)n3nc(-c4ccc(C)o4)nc3n1)N2
3664,0.779,0.48,8.862,CCc1cc(N)cc(CCN(C)c2nc(N)n3nc(-c4ccc(C)o4)nc3n2)c1
3665,0.736,0.515,8.634,CNC(CN(C)c1nc(N)n2nc(-c3ccc(C)o3)nc2n1)c1cccc(C)c1
3667,0.737,0.493,9.259,CCc1cccc(C(CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)NC)c1
3673,0.715,0.47,8.945,CCc1cccc(C(C)(CN(C)c2nc(N)n3nc(-c4ccc(C)o4)nc3n2)NC)c1
3674,0.812,0.552,7.982,Cc1cccc(CCN(C)c2nc(C)n3nc(-c4ccco4)nc3n2)c1
3687,0.794,0.551,7.731,CCN(CCc1cccc(C)c1C)c1nc(N)n2nc(-c3ccco3)nc2n1
